Time (s),valve_states (),pressure[0] (psi),pressure[1] (psi),pressure[2] (psi),pressure[3] (psi),pressure[4] (psi),pressure[5] (psi),pressure[6] (psi),pressure[7] (psi),pressure[8] (psi),pressure[9] (psi),pressure[10] (psi),pressure[11] (psi),pressure[12] (psi),pressure[13] (psi),pressure[14] (psi),pressure[15] (psi),samplerate (Hz),motor_setpoint[0] (degrees),motor_setpoint[1] (degrees),main_cycle_time (microseconds),motor_cycle_time (microseconds),adc_cycle_time (microseconds),telemetry_cycle_time (microseconds),ebatt (Volts),ibus (Amps),telemetry_rate (Hz),motor_control_gain[0] (),motor_control_gain[1] (),motor_control_gain[2] (),motor_position[0] (),motor_position[1] (),motor_pwm[0] (),motor_pwm[1] (),count1 (),count2 (),count3 (),STATE (),load[0] (lbs),load[1] (lbs),load[2] (lbs),load[3] (lbs),thrust_load (lbs),thermocouple[0] (degC),thermocouple[1] (degC),thermocouple[2] (degC),thermocouple[3] (degC),ivlv[0] (Amps),ivlv[1] (Amps),ivlv[2] (Amps),ivlv[3] (Amps),ivlv[4] (Amps),ivlv[5] (Amps),ivlv[6] (Amps),ivlv[7] (Amps),ivlv[15] (Amps),evlv[0] (Volts),evlv[1] (Volts),evlv[2] (Volts),evlv[3] (Volts),evlv[4] (Volts),evlv[5] (Volts),evlv[6] (Volts),evlv[7] (Volts),evlv[8] (Volts),evlv[9] (Volts),evlv[10] (Volts),evlv[11] (Volts),evlv[12] (Volts),evlv[13] (Volts),evlv[14] (Volts),evlv[15] (Volts),LOG_TO_AUTO (),auto_states ()
162.0621129,128,0,-1,-2,1,79,179,-199,-199,594,890,178,878,-310,-310,-310,-310,100,0,0,4,9946,9912,9912,12.451,1.7,100,2000,30,0,-4.913,-4.511,3700,-5854,-4,105,84,5,12.5,-22.5,-11.5,24.5,3,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.06,12.2,0.18,6.21,6.16,6.17,6.15,6.19,6.99,5.12,-1,1
162.0711241,128,0,-1,-3,2,79,179,-199,-199,594,890,178,877,-310,-310,-310,-310,100,0,0,5,9948,9912,9912,12.444,0.68,100,2000,30,0,-4.913,-4.342,3847,-5647,-4,101,168,5,12,-23.5,-10.5,23.5,1.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.2,0.18,6.21,6.17,6.18,6.16,6.19,7,5.12,-1,1
162.0885043,128,0,0,-3,0,78,179,-199,-199,595,890,178,877,-310,-310,-310,-310,100,0,0,4,9948,9911,9912,12.32,0,100,2000,30,0,-4.803,-4.281,3772,-5653,-4,96,60,5,11,-23.5,-8,27,6.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.17,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.2,0.18,6.22,6.18,6.18,6.16,6.19,7,5.13,-1,1
162.0924553,128,0,-1,-2,1,79,177,-199,-199,595,891,178,877,-310,-310,-310,-310,100,0,0,4,9946,9913,9911,12.326,0,100,2000,30,0,-5.089,-4.671,4497,-6572,-4,92,-389,5,11,-22,-14.5,23.5,-2,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.2,0.18,6.22,6.17,6.18,6.15,6.19,7,5.12,-1,1
162.1037692,128,0,0,-2,1,79,179,-199,-199,595,890,179,878,-310,-310,-310,-310,100,0,0,5,9946,9911,9912,12.353,0,100,2000,30,0,-5.54,-5.491,5565,-8376,-5,86,-819,5,15,-20.5,-16,22,0.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.2,0.18,6.22,6.17,6.18,6.15,6.19,6.99,5.12,-1,1
162.1203989,128,0,-1,-2,1,78,179,-199,-199,594,891,179,878,-310,-310,-310,-310,100,0,0,4,9947,9912,9912,12.372,0,100,2000,30,0,-5.455,-5.067,5559,-7682,-5,81,423,5,17,-21.5,-14.5,22.5,3.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,0.18,6.21,6.17,6.18,6.15,6.19,6.99,5.12,-1,1
162.123491,128,0,0,-1,3,79,179,-199,-199,594,890,178,877,-310,-310,-310,-310,100,0,0,4,9948,9911,9911,12.372,0,100,2000,30,0,-5.398,-5.209,5606,-8122,-5,76,-141,5,15.5,-22.5,-13.5,21.5,1,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.2,0.18,6.21,6.17,6.18,6.15,6.19,6.99,5.12,-1,1
162.1350874,128,0,-1,-3,1,79,179,-199,-199,595,890,178,877,-310,-310,-310,-310,100,0,0,4,9947,9911,9913,12.415,0,100,2000,30,0,-5.31,-5.042,5591,-7939,-5,71,166,5,15,-25,-9,24.5,5.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.19,0.18,6.21,6.17,6.18,6.15,6.19,6.99,5.11,-1,1
162.1524945,128,0,-1,-2,2,79,179,-199,-199,594,890,179,878,-310,-310,-310,-310,100,0,0,2,9946,9913,9911,12.418,0,100,2000,30,0,-5.141,-5.042,5407,-8090,-5,66,0,5,13.5,-25,-9.5,27,6,1023,2047,2047,2047,0.03,0.03,0.03,0.05,0.06,0.07,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.19,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,1
162.1581154,128,0,-1,-4,-1,79,179,-199,-199,595,890,179,877,-310,-310,-310,-310,100,0,0,4,9947,9911,9911,12.428,0,100,2000,30,0,-5.196,-5.072,5672,-8302,-5,61,-29,5,12,-22,-14,27,3,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.19,0.19,6.22,6.17,6.17,6.15,6.19,6.99,5.12,-1,1
162.1685188,128,0,-1,-2,1,79,180,-198,-199,595,890,179,877,-310,-310,-310,-310,100,0,0,4,9947,9913,9914,12.471,0,100,2000,30,0,-4.828,-4.427,5082,-7145,-4,56,645,5,13.5,-23,-12,25.5,4,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0.01,0,0.03,0.07,0.05,12.18,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,1
162.1842189,128,0,0,-3,1,79,179,-199,-199,594,890,178,877,-310,-310,-310,-310,100,0,0,5,9946,9911,9911,12.461,0,100,2000,30,0,-4.885,-4.538,5342,-7504,-4,52,-111,5,15.5,-21.5,-15,24,3,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.19,0.18,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,1
162.193001,128,0,-1,-2,2,79,179,-199,-199,594,890,179,877,-310,-310,-310,-310,100,0,0,4,9947,9910,9912,12.477,0,100,2000,30,0,-4.856,-4.4,5429,-7359,-4,48,138,5,16,-22.5,-15.5,22,0,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.05,0.07,0.05,12.15,0.18,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,1
162.2018697,128,0,-1,-2,0,80,179,-199,-199,594,891,179,877,-310,-310,-310,-310,100,0,0,4,9948,9913,9912,12.494,0,100,2000,30,0,-4.603,-4.147,5061,-6977,-4,43,252,5,17.5,-22.5,-14,24,5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.15,0.19,6.21,6.17,6.17,6.14,6.19,6.99,5.12,-1,1
162.2151484,128,0,-2,-2,0,79,179,-199,-199,595,891,179,877,-310,-310,-310,-310,100,0,0,2,9946,9912,9912,12.503,0,100,2000,30,0,-4.321,-4.093,4626,-6993,-4,39,53,5,15,-23,-13,26,5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.16,0.18,6.21,6.17,6.17,6.15,6.19,6.96,5.09,-1,1
162.2182003,128,0,-2,-4,0,81,181,-199,-199,595,889,180,877,-310,-310,-310,-310,100,0,0,4,9948,9911,9911,12.513,0.15,100,2000,30,0,-4.405,-4.009,4927,-6945,-4,35,84,5,14.5,-24,-14,27,3.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0.01,0.01,0,0,0.03,0.06,0.05,12.17,0.19,6.23,6.14,6.15,6.13,6.16,6.97,5.09,-1,1
162.2325956,128,0,-1,-2,0,80,181,-199,-199,595,890,178,877,-310,-310,-310,-310,100,0,0,4,9946,9912,9914,12.497,4.56,100,2000,30,0,-4.432,-3.898,5115,-6840,-3,31,110,5,14,-23.5,-13,28,5.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0.01,0.01,0.01,0,0.03,0.07,0.05,12.17,0.18,6.19,6.14,6.15,6.13,6.17,6.97,5.1,-1,1
162.2470835,128,0,-1,-3,2,80,181,-199,-199,595,890,179,877,-310,-310,-310,-310,100,0,0,2,9947,9913,9912,12.503,4.11,100,2000,30,0,-4.18,-3.73,4735,-6615,-3,28,168,5,15,-23.5,-14,27,4.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0.02,0.01,0,0,0.03,0.06,0.05,12.18,0.18,6.19,6.15,6.15,6.13,6.17,6.97,5.1,-1,1
162.2500403,128,0,-1,-2,1,81,181,-199,-199,595,890,179,877,-310,-310,-310,-310,100,0,0,4,9947,9912,9910,12.503,3.52,100,2000,30,0,-4.432,-4.066,5373,-7410,-4,24,-336,5,17,-23,-15.5,23.5,2,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.07,0.18,0.09,0.03,0.02,0.01,0,0,0.03,0.07,0.05,12.18,0.18,6.2,6.15,6.16,6.14,6.18,6.98,5.11,-1,1
162.2635503,128,0,-1,-1,1,80,181,-199,-199,595,890,180,877,-310,-310,-310,-310,100,0,0,4,9947,9912,9913,12.513,2.94,100,2000,30,0,-4.321,-3.672,5280,-6732,-3,20,394,5,17.5,-24.5,-14,26.5,5.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0.03,0.01,0,0,0.03,0.07,0.05,12.19,0.18,6.19,6.16,6.16,6.14,6.18,6.98,5.12,-1,1
162.2794402,0,0,-1,-2,0,79,181,-199,-199,594,891,178,878,-310,-310,-310,-310,100,0,0,4,9948,9912,9912,12.51,2.17,100,2000,30,0,-4.348,-3.73,5465,-6959,-2,16,-57,7,18,-25,-15.5,25,2.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.18,0.09,0.03,0.03,0.01,0,0,0.03,0.07,0.06,12.17,0.18,6.2,6.16,6.17,6.14,6.18,6.99,5.12,-1,0
162.2822229,0,0,0,-2,1,80,180,-199,-199,595,890,180,878,-310,-310,-310,-310,100,0,0,3,9947,9911,9911,12.513,1.41,100,2000,30,0,-4.403,-3.676,5707,-6963,-3,13,53,7,16,-24,-13.5,27,5.5,1023,2047,2047,2047,0.02,0.03,0.03,0.05,0.05,0.06,0.17,0.08,0.03,0.03,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,0
162.298333,0,0,-1,-3,1,81,180,-199,-199,595,890,180,878,-310,-310,-310,-310,100,0,0,4,9946,9913,9912,12.464,0.49,100,2000,30,0,-4.432,-3.561,5899,-6839,-3,9,115,7,16,-24,-13,29,8,1023,2047,2047,2047,0.02,0.03,0.03,0.05,0.05,0.06,0.17,0.08,0.03,0.03,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.21,6.17,6.18,6.18,6.17,6.98,5.1,-1,0
162.3118976,0,0,0,-2,5,81,181,-199,-199,595,891,180,877,-310,-310,-310,-310,100,0,0,4,9947,9910,9912,12.428,1.32,100,2000,30,0,-4.603,-3.809,6377,-7450,-3,5,-248,7,15,-23.5,-14,29.5,7,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.17,0.08,0.03,0.03,0.01,0.01,0,0.03,0.06,0.05,2.55,0.18,6.2,6.15,6.16,6.14,6.18,6.98,5.11,-1,0
162.3199219,0,0,0,-3,2,81,182,-199,-199,595,890,180,877,-310,-310,-310,-310,100,0,0,4,9945,9914,9912,12.435,2.65,100,2000,30,0,-3.956,-4.457,5202,-8879,-4,1,-647,7,16.5,-25,-13.5,28.5,6.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.18,0.08,0.03,0.03,0.01,0,0,0.03,0.06,0.05,2.55,0.18,6.2,6.16,6.16,6.14,6.18,6.98,5.1,-1,0
162.32864,0,0,-1,-3,1,81,180,-199,-199,595,891,179,878,-310,-310,-310,-310,100,0,0,4,9947,9912,9912,12.461,2.41,100,2000,30,0,-4.573,-4.009,6575,-8103,-4,-2,448,7,18,-25.5,-12.5,26.5,6.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.18,0.08,0.03,0.02,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.2,6.16,6.17,6.14,6.18,6.98,5.12,-1,0
162.3433442,0,0,-1,-2,0,81,181,-199,-199,594,890,181,877,-310,-310,-310,-309,100,0,0,3,9948,9911,9912,12.464,1.29,100,2000,30,0,-4.742,-3.84,7054,-7881,-3,-6,168,7,20.5,-23,-16,24,5.5,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.05,0.06,0.18,0.08,0.03,0.01,0.01,0,0,0.03,0.06,0.05,2.56,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.13,-1,0
162.352259,0,0,-1,-2,0,81,182,-199,-199,595,890,180,878,-310,-310,-310,-310,100,0,0,2,9946,9912,9911,12.451,0.37,100,2000,30,0,-4.742,-3.756,7196,-7825,-3,-10,84,7,19,-24.5,-15.5,26,5,1023,2047,2047,2047,0.03,0.03,0.03,0.05,0.05,0.06,0.17,0.08,0.03,0.01,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.21,6.17,6.18,6.15,6.19,6.99,5.11,-1,0
162.3591484,0,0,-1,-2,1,81,182,-199,-199,595,890,180,878,-310,-310,-310,-310,100,0,0,4,9946,9911,9912,12.339,0,100,2000,30,0,-4.579,-3.405,7008,-7225,-3,-13,351,7,16.5,-24.5,-14.5,28.5,6,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.05,0.06,0.17,0.08,0.03,0.01,0.01,0,0,0.03,0.06,0.05,2.55,0.18,6.22,6.18,6.18,6.15,6.19,6.99,5.12,-1,0
162.3750938,0,0,-1,-2,1,81,179,-199,-199,595,891,181,877,-310,-310,-310,-310,100,0,0,4,9948,9914,9912,12.336,0,100,2000,30,0,-5.679,-4.589,9378,-9731,-4,-18,-1184,7,16,-22.5,-17,28.5,5,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.05,0.06,0.17,0.08,0.03,0.01,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.22,6.17,6.18,6.15,6.19,6.99,5.12,-1,0
162.3891098,0,0,-1,-3,2,81,181,-199,-199,594,891,180,878,-310,-310,-310,-310,100,0,0,2,9947,9911,9912,12.398,0,100,2000,30,0,-5.591,-4.846,9370,-10390,-4,-23,-256,7,15.5,-23,-16,29.5,6,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.17,0.08,0.04,0.01,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.21,6.17,6.18,6.15,6.19,6.99,5.11,-1,0
162.3918131,0,0,-1,-2,2,81,181,-199,-199,594,891,179,877,-310,-310,-310,-310,100,0,0,4,9947,9911,9911,12.402,0,100,2000,30,0,-5.591,-4.677,9537,-10192,-4,-27,168,7,17,-25.5,-17.5,26.5,0.5,1023,2047,2047,2047,0.02,0.03,0.03,0.05,0.05,0.06,0.18,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,0
162.4071241,0,0,-1,-3,0,81,182,-199,-199,594,891,180,877,-310,-310,-310,-310,100,0,0,4,9948,9912,9912,12.382,0,100,2000,30,0,-5.648,-4.619,9822,-10216,-4,-32,57,7,18,-22.5,-16,25.5,5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.16,0.08,0.03,0.01,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,0
162.4222652,0,0,-1,-2,1,81,182,-199,-199,594,890,179,877,-310,-310,-310,-310,100,0,0,3,9947,9912,9912,12.385,0,100,2000,30,0,-5.706,-4.055,10108,-9208,-4,-36,564,7,20.5,-24,-13.5,25,8,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.05,0.06,0.18,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.11,-1,0
162.4289527,0,0,-1,-3,0,80,181,-199,-199,594,890,180,877,-310,-310,-310,-310,100,0,0,4,9946,9910,9912,12.402,0,100,2000,30,0,-5.506,-3.409,9874,-8020,-3,-40,645,7,19,-24,-15.5,25.5,5,1023,2047,2047,2047,0.02,0.02,0.03,0.05,0.05,0.06,0.17,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,0
162.4391155,0,0,-1,-2,3,81,181,-199,-199,594,890,179,878,-310,-310,-310,-310,100,0,0,4,9947,9911,9913,12.444,0,100,2000,30,0,-5.193,-2.629,9403,-6538,-2,-42,780,7,16.5,-24.5,-15.5,27,3.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.18,0.08,0.03,0,0.01,0,0,0.03,0.07,0.05,2.55,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,0
162.4554961,0,0,-1,-2,0,81,182,-199,-199,594,891,179,877,-310,-310,-310,-310,100,0,0,4,9948,9912,9911,12.408,0,100,2000,30,0,-5.618,-2.707,10422,-6776,-2,-45,-78,7,16.5,-23,-14.5,30,9,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.05,0.06,0.16,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.22,6.17,6.18,6.15,6.19,6.99,5.12,-1,0
162.4615458,0,0,-1,-3,1,81,181,-199,-199,594,890,179,878,-310,-310,-310,-310,100,0,0,3,9947,9913,9912,12.477,0,100,2000,30,0,-4.994,-1.819,9325,-5054,-1,-47,888,7,17,-22.5,-16,28,6.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.18,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.56,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,0
162.4719108,0,0,-1,-2,1,81,181,-199,-199,595,890,179,877,-310,-310,-310,-310,100,0,0,4,9946,9912,9912,12.461,0,100,2000,30,0,-5.024,-1.954,9535,-5384,-1,-49,-135,7,18,-23,-15.5,27.5,7,1023,2047,2047,2047,0.02,0.02,0.04,0.04,0.05,0.06,0.17,0.08,0.03,0,0.01,0,0,0.02,0.06,0.05,2.56,0.19,6.21,6.17,6.18,6.15,6.19,6.99,5.13,-1,0
162.4871262,0,0,-1,-2,1,81,181,-199,-199,594,890,179,878,-310,-310,-310,-310,100,0,0,3,9946,9911,9913,12.49,0,100,2000,30,0,-4.742,-1.482,9112,-4483,-1,-50,472,7,19,-23,-13.5,27.5,10,1023,2047,2047,2047,0.02,0.03,0.03,0.05,0.05,0.06,0.16,0.08,0.03,0,0.01,0.01,0,0.03,0.06,0.05,2.55,0.19,6.21,6.17,6.18,6.15,6.19,6.99,5.12,-1,0
162.4897493,0,0,-1,-3,1,81,182,-199,-199,594,891,181,877,-310,-310,-310,-310,100,0,0,2,9948,9913,9911,12.494,0,100,2000,30,0,-4.685,-1.541,9139,-4646,-1,-52,-58,7,19,-24,-14,25.5,6.5,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.05,0.06,0.17,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.55,0.18,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,0
162.5034935,0,0,0,-3,2,81,182,-199,-199,594,890,181,877,-310,-310,-310,-310,100,0,0,4,9947,9911,9911,12.503,0,100,2000,30,0,-4.628,-1.515,9165,-4641,-1,-53,25,7,19,-24.5,-16,26.5,5,1023,2047,2047,2047,0.02,0.02,0.03,0.05,0.05,0.06,0.17,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.56,0.19,6.21,6.17,6.18,6.15,6.19,6.99,5.13,-1,0
162.5199616,0,0,-1,-3,0,81,182,-199,-199,594,890,180,877,-310,-310,-310,-310,100,0,0,4,9947,9910,9913,12.513,0,100,2000,30,0,-4.544,-1.263,9133,-4174,-1,-54,252,7,17.5,-24.5,-13.5,29.5,9,1023,2047,2047,2047,0.02,0.02,0.03,0.05,0.05,0.06,0.17,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,0
162.5230182,0,0,-1,-2,1,81,182,-199,-199,594,891,180,878,-310,-310,-310,-310,100,0,0,3,9947,9914,9912,12.513,0,100,2000,30,0,-4.46,-1.178,9098,-4041,-1,-56,84,7,15,-23,-15,29.5,6.5,1023,2047,2047,2047,0.02,0.03,0.03,0.05,0.05,0.06,0.16,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.22,6.17,6.18,6.15,6.19,6.99,5.12,-1,0
162.5365035,0,0,-1,-1,1,81,182,-199,-199,594,891,180,878,-310,-310,-310,-310,100,0,0,4,9945,9912,9912,12.517,0,100,2000,30,0,-4.46,-1.178,9232,-4076,-1,-57,0,7,16,-23,-16.5,29.5,6,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.18,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.56,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.12,-1,0
162.5511364,0,0,-1,-2,2,81,182,-199,-199,594,891,182,877,-310,-310,-310,-310,100,0,0,4,9947,9913,9912,12.53,0.01,100,2000,30,0,-4.319,-1.069,9080,-3890,-1,-58,109,7,19,-22.5,-14,28,10.5,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.05,0.06,0.17,0.08,0.03,0,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.21,6.16,6.17,6.13,6.16,6.96,5.1,-1,0
162.5570385,0,0,-1,-2,2,81,182,-199,-199,594,890,181,877,-310,-310,-310,-310,100,0,0,2,9946,9912,9912,12.536,0.47,100,2000,30,0,-4.319,-1.069,9210,-3922,-1,-59,0,7,19.5,-22.5,-16,25.5,6.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.17,0.08,0.03,0,0.01,0,0,0.03,0.09,0.05,2.55,0.18,6.19,6.14,6.15,6.13,6.16,6.97,5.09,-1,0
162.5671245,0,0,0,-2,0,81,183,-198,-199,594,890,180,877,-310,-310,-310,-310,100,0,0,4,9948,9911,9911,12.513,3.82,100,2000,30,0,-4.094,-0.876,8883,-3561,0,-60,193,7,19.5,-24.5,-16.5,26,4.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.17,0.08,0.03,0.01,0.01,0,0,0.03,0.06,0.05,2.56,0.18,6.19,6.15,6.15,6.14,6.17,6.97,5.11,-1,0
162.5835426,0,0,-1,-2,4,81,183,-199,-199,595,891,180,877,-310,-310,-310,-310,100,0,0,4,9946,9913,9913,12.52,3.35,100,2000,30,0,-4.179,-0.876,9177,-3587,0,-61,0,7,18,-24.5,-13.5,28,8,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.17,0.08,0.03,0.01,0.01,0,0,0.02,0.06,0.05,2.55,0.19,6.2,6.15,6.16,6.14,6.18,7.01,5.09,-1,0
162.5861555,0,0,-1,-2,0,81,183,-198,-199,595,891,181,878,-310,-310,-310,-310,100,0,0,4,9947,9912,9912,12.526,2.97,100,2000,30,0,-4.094,-0.792,9131,-3443,0,-61,84,7,18,-23.5,-14.5,29,9,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.16,0.08,0.03,0.01,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.2,6.14,6.15,6.13,6.16,6.97,5.11,-1,0
162.5990921,0,0,-1,-2,2,81,182,-199,-199,594,889,181,877,-310,-310,-310,-310,100,0,0,4,9948,9910,9912,12.513,5.34,100,2000,30,0,-3.87,-0.85,8799,-3586,0,-62,-58,7,17,-23,-17,29.5,6.5,1023,2047,2047,2047,0.02,0.03,0.03,0.05,0.05,0.06,0.17,0.08,0.03,0.01,0.01,0,0,0.03,0.06,0.05,2.55,0.18,6.19,6.15,6.16,6.14,6.18,6.98,5.11,-1,0
162.6166161,0,0,-1,-1,1,82,183,-199,-199,594,891,181,878,-310,-310,-310,-310,100,0,0,4,9946,9914,9912,12.51,4.35,100,2000,30,0,-3.646,-0.144,8460,-2177,0,-62,706,7,18,-23.5,-16.5,30,8,1023,2047,2047,2047,0.02,0.02,0.03,0.05,0.05,0.06,0.17,0.08,0.03,0.02,0.01,0,0,0.03,0.06,0.05,2.55,0.18,6.2,6.16,6.16,6.14,6.18,6.98,5.11,-1,0
162.6256832,0,0,-1,-2,-1,81,183,-199,-199,594,891,181,878,-310,-310,-310,-310,100,0,0,4,9947,9912,9912,12.484,2.58,100,2000,30,0,-3.787,-0.758,8855,-3428,0,-63,-613,7,20.5,-23.5,-17.5,27,6.5,1023,2047,2047,2047,0.02,0.03,0.03,0.05,0.05,0.06,0.16,0.08,0.03,0.02,0.01,0,0,0.03,0.06,0.05,2.55,0.18,6.21,6.17,6.17,6.15,6.19,7,5.11,-1,0
162.6326639,0,0,-1,-3,3,82,183,-199,-199,594,891,179,878,-310,-310,-310,-310,100,0,0,4,9948,9910,9912,12.343,0.23,100,2000,30,0,-3.647,-0.63,8685,-3192,0,-64,127,7,22,-21.5,-15.5,26.5,11.5,1023,2047,2047,2047,0.02,0.02,0.03,0.05,0.05,0.06,0.17,0.08,0.03,0.02,0.01,0,0,0.03,0.06,0.05,2.56,0.19,6.22,6.17,6.18,6.15,6.19,7,5.12,-1,0
162.6471334,0,0,2,-2,1,81,183,-198,-199,594,890,181,879,-310,-310,-310,-310,100,0,0,4,9947,9912,9913,12.254,0,100,2000,30,0,-3.904,-0.934,9315,-3827,0,-65,-303,7,19.5,-26,-14,25.5,5,1023,2047,2047,2047,0.02,0.03,0.03,0.05,0.05,0.06,0.18,0.08,0.03,0.02,0.01,0,0,0.03,0.06,0.05,2.55,0.19,6.22,6.18,6.18,6.16,6.19,7,5.12,-1,0
